1.000000e+00,1.543614e-01,1.180611e-01,7.905545e-02,2.138574e-01,9.007410e-02,2.719308e-01,8.678102e-02,9.775121e-02,1.559132e-01,2.178667e-01,9.609820e-02,8.894174e-02,1.859584e-01,1.223697e-01,1.648964e-01,1.288377e-01,1.936495e-01,1.397151e-01,1.072658e-01,9.243724e-02,1.568530e-01,1.617498e-01,8.744147e-02,1.024023e-01,1.475576e-01,1.658470e-01,1.073760e-01,1.024556e-01,1.216362e-01,8.851525e-02,1.133936e-01,1.193995e-01,7.958521e-02,7.560765e-02,1.915116e-01,9.892046e-02,1.982543e-01,8.141087e-02,9.002005e-02,1.506231e-01,1.077722e-01,1.372015e-01,1.591612e-01,2.148561e-01,1.793799e-01,1.643800e-01,1.720717e-01,2.336444e-01,1.916388e-01,2.557467e-01,9.536919e-02,9.693683e-02
1.543614e-01,1.000000e+00,5.986607e-02,2.013232e-01,1.125281e-01,1.965918e-01,1.866827e-01,1.733783e-01,4.488345e-02,1.653625e-01,1.109061e-01,2.335951e-01,1.289533e-01,1.912770e-01,2.275956e-01,8.774962e-02,2.609866e-01,5.064065e-02,7.798485e-02,7.272861e-02,1.440247e-01,2.095221e-01,7.278404e-02,1.210036e-01,1.433858e-01,2.259374e-01,8.204205e-02,2.322472e-01,2.017480e-01,1.912743e-01,1.541196e-01,8.394868e-02,1.630034e-01,1.578424e-01,1.616429e-01,1.362675e-01,1.276821e-01,8.770527e-02,9.745435e-02,1.898324e-01,6.082342e-02,1.949236e-01,9.165226e-02,6.188532e-02,1.161244e-01,1.556656e-01,7.481052e-02,1.050782e-01,1.582784e-01,5.558899e-02,9.286962e-02,3.358792e-02,9.170517e-02
1.180611e-01,5.986607e-02,1.000000e+00,3.905987e-02,1.561083e-01,5.009338e-02,1.646672e-01,3.956766e-02,7.725488e-02,1.074700e-01,1.472420e-01,6.235177e-02,5.648448e-02,1.111532e-01,7.339770e-02,1.198200e-01,5.909634e-02,1.398581e-01,9.405747e-02,7.756935e-02,4.962316e-02,9.921584e-02,1.211935e-01,5.329735e-02,6.658943e-02,6.092961e-02,1.263867e-01,6.937294e-02,4.472107e-02,3.422453e-02,3.496805e-02,7.824525e-02,6.425469e-02,3.250314e-02,3.304000e-02,1.325367e-01,4.575072e-02,1.270816e-01,4.236007e-02,4.591754e-02,1.256160e-01,5.938473e-02,9.728981e-02,1.257007e-01,1.389968e-01,1.140261e-01,1.322971e-01,1.165869e-01,1.429632e-01,1.535341e-01,1.872774e-01,9.143009e-02,6.951696e-02
7.905545e-02,2.013232e-01,3.905987e-02,1.000000e+00,6.909728e-02,1.579303e-01,1.039983e-01,1.249415e-01,4.296249e-02,1.160686e-01,6.147637e-02,1.711544e-01,1.039365e-01,1.440482e-01,1.598021e-01,5.118544e-02,2.007820e-01,4.196046e-02,6.267458e-02,7.381894e-02,1.331447e-01,1.670675e-01,5.155539e-02,9.915036e-02,1.180796e-01,1.725189e-01,4.527974e-02,1.657648e-01,1.594085e-01,1.176795e-01,1.045728e-01,6.341272e-02,1.052622e-01,1.096399e-01,1.141526e-01,9.458088e-02,1.089161e-01,6.873152e-02,7.498731e-02,1.275913e-01,7.086216e-02,1.504232e-01,7.264664e-02,4.643638e-02,9.250359e-02,1.077057e-01,7.316327e-02,7.766051e-02,6.363045e-02,4.908754e-02,7.633144e-02,1.684742e-02,7.236393e-02
2.138574e-01,1.125281e-01,1.561083e-01,6.909728e-02,1.000000e+00,7.822974e-02,2.575521e-01,6.679360e-02,1.171960e-01,1.537172e-01,2.411029e-01,9.892678e-02,8.447465e-02,1.842415e-01,8.499321e-02,2.040771e-01,1.023750e-01,2.223250e-01,1.601615e-01,1.194919e-01,7.153742e-02,1.647235e-01,1.877934e-01,7.615401e-02,1.047433e-01,1.012632e-01,1.945736e-01,7.348844e-02,7.776330e-02,7.563568e-02,6.549078e-02,1.271613e-01,1.136074e-01,6.024208e-02,4.780837e-02,2.200638e-01,9.496727e-02,2.206458e-01,7.093582e-02,6.864623e-02,1.843455e-01,9.103784e-02,1.567546e-01,1.979789e-01,2.093793e-01,2.055100e-01,2.084124e-01,1.819705e-01,2.538243e-01,2.281452e-01,2.720809e-01,1.468396e-01,8.583495e-02
9.007410e-02,1.965918e-01,5.009338e-02,1.579303e-01,7.822974e-02,1.000000e+00,8.408514e-02,1.371359e-01,4.816332e-02,1.167585e-01,8.263017e-02,1.829331e-01,1.157156e-01,1.292304e-01,1.679749e-01,6.365390e-02,1.800022e-01,6.871722e-02,7.258320e-02,6.472093e-02,1.529919e-01,1.846212e-01,6.516480e-02,1.068478e-01,1.117138e-01,1.386541e-01,4.911807e-02,1.805576e-01,1.885890e-01,1.524027e-01,1.296109e-01,6.210646e-02,1.043082e-01,1.099944e-01,1.308383e-01,8.932918e-02,1.071974e-01,7.483779e-02,8.057935e-02,1.293008e-01,6.288243e-02,1.535226e-01,6.011828e-02,6.575080e-02,1.071876e-01,1.159883e-01,7.858862e-02,7.308534e-02,1.018492e-01,5.470013e-02,9.950780e-02,2.465578e-02,8.706824e-02
2.719308e-01,1.866827e-01,1.646672e-01,1.039983e-01,2.575521e-01,8.408514e-02,1.000000e+00,9.424152e-02,1.238329e-01,2.020345e-01,2.924598e-01,9.847618e-02,1.108750e-01,2.696018e-01,1.380591e-01,2.465701e-01,1.279658e-01,2.217284e-01,1.765866e-01,1.245951e-01,7.513507e-02,1.790426e-01,2.008638e-01,1.242886e-01,1.047469e-01,1.501401e-01,2.048237e-01,1.357206e-01,6.885166e-02,9.723736e-02,8.973950e-02,1.463455e-01,1.642111e-01,8.955680e-02,7.127030e-02,2.858135e-01,1.135519e-01,2.477081e-01,1.034238e-01,1.020587e-01,2.381344e-01,1.174001e-01,1.831285e-01,2.015020e-01,2.368470e-01,2.745983e-01,2.418835e-01,2.104143e-01,3.001145e-01,2.257902e-01,2.506100e-01,1.499597e-01,1.167471e-01
8.678102e-02,1.733783e-01,3.956766e-02,1.249415e-01,6.679360e-02,1.371359e-01,9.424152e-02,1.000000e+00,4.082667e-02,9.885579e-02,6.419650e-02,1.292130e-01,7.870627e-02,1.105386e-01,1.532004e-01,5.084598e-02,1.532182e-01,4.408482e-02,6.249342e-02,5.935364e-02,1.173206e-01,1.382195e-01,5.369407e-02,8.434461e-02,9.687355e-02,1.331381e-01,5.437770e-02,1.663389e-01,1.575338e-01,1.237620e-01,1.184640e-01,5.129461e-02,8.869268e-02,9.507627e-02,9.813032e-02,6.874046e-02,1.058743e-01,6.780436e-02,6.828489e-02,1.129661e-01,6.843515e-02,1.390948e-01,6.655151e-02,5.645370e-02,9.221899e-02,9.500800e-02,7.483660e-02,7.904598e-02,7.744168e-02,4.584464e-02,8.268419e-02,2.018647e-02,6.774653e-02
9.775121e-02,4.488345e-02,7.725488e-02,4.296249e-02,1.171960e-01,4.816332e-02,1.238329e-01,4.082667e-02,1.000000e+00,8.556205e-02,1.370679e-01,5.970482e-02,4.540721e-02,1.084045e-01,6.405274e-02,8.669273e-02,5.588890e-02,1.057701e-01,7.799135e-02,6.630816e-02,3.060976e-02,8.211142e-02,9.279262e-02,5.167906e-02,5.319599e-02,4.653535e-02,8.552248e-02,6.728729e-02,5.410170e-02,3.790958e-02,5.078904e-02,6.809104e-02,5.877828e-02,3.339206e-02,3.333381e-02,9.838220e-02,4.621961e-02,1.099865e-01,4.825228e-02,4.236095e-02,9.554837e-02,6.670545e-02,7.424344e-02,9.357345e-02,1.150684e-01,8.608248e-02,1.026316e-01,9.665448e-02,9.943331e-02,1.273856e-01,1.428754e-01,6.141377e-02,4.835728e-02
1.559132e-01,1.653625e-01,1.074700e-01,1.160686e-01,1.537172e-01,1.167585e-01,2.020345e-01,9.885579e-02,8.556205e-02,1.000000e+00,1.691571e-01,1.594612e-01,9.398599e-02,2.065814e-01,1.842452e-01,1.171613e-01,1.777774e-01,1.289801e-01,1.327725e-01,1.015359e-01,1.302505e-01,1.756980e-01,1.191610e-01,1.201625e-01,1.172484e-01,1.298703e-01,1.110255e-01,1.994398e-01,1.561814e-01,1.271758e-01,1.234443e-01,9.876945e-02,1.111498e-01,9.928702e-02,1.298004e-01,1.570952e-01,1.140535e-01,1.539661e-01,8.653796e-02,1.305323e-01,1.696141e-01,1.313134e-01,1.113826e-01,1.227835e-01,1.579946e-01,1.991082e-01,1.527617e-01,1.509099e-01,1.427680e-01,1.261672e-01,1.813140e-01,8.343014e-02,1.089465e-01
