1.000000e+00,1.614011e-01,1.625974e-01,1.695294e-01,2.036196e-01,1.042974e-01,1.990615e-01,9.207924e-02,1.170384e-01,1.599240e-01,1.757072e-01,1.384262e-01,1.443816e-01,1.860015e-01,1.295110e-01,1.678521e-01,1.430370e-01,1.595205e-01,1.228923e-01,1.833634e-01,1.138974e-01,1.485713e-01,1.395903e-01,1.388814e-01,9.834604e-02,1.451977e-01,1.188355e-01,1.776834e-01,1.588722e-01,1.064053e-01,1.159080e-01,1.508124e-01,1.304886e-01,1.008740e-01,1.208200e-01,1.382668e-01,1.243944e-01,1.854514e-01,1.809790e-01,1.366980e-01,1.708636e-01,1.649912e-01,1.147752e-01,1.718737e-01,2.208521e-01,2.364790e-01,1.443372e-01,1.696622e-01,1.808384e-01,1.866777e-01,1.343120e-01,3.987945e-03,1.118665e-01
1.614011e-01,1.000000e+00,9.299875e-02,1.996358e-01,1.183235e-01,1.661097e-01,9.527133e-02,1.480474e-01,7.452344e-02,1.512367e-01,1.338547e-01,1.970799e-01,1.169053e-01,1.291521e-01,9.527928e-02,8.328908e-02,2.200443e-01,9.637994e-02,7.779576e-02,1.038174e-01,1.892037e-01,1.312847e-01,8.378960e-02,1.560091e-01,1.006282e-01,1.681031e-01,1.051304e-01,1.831704e-01,1.994471e-01,1.437695e-01,1.599621e-01,1.423442e-01,1.487503e-01,1.435302e-01,1.629805e-01,1.026719e-01,9.317856e-02,1.178808e-01,1.390690e-01,1.967067e-01,8.628875e-02,2.046914e-01,1.129025e-01,1.141896e-01,2.011228e-01,1.987319e-01,8.409875e-02,1.137867e-01,9.121138e-02,1.116113e-01,8.512463e-02,7.953512e-03,1.337388e-01
1.625974e-01,9.299875e-02,1.000000e+00,8.213523e-02,3.469395e-01,6.299829e-02,3.600204e-01,5.594885e-02,2.090631e-01,2.370752e-01,3.351710e-01,8.092862e-02,1.637690e-01,2.762363e-01,2.049527e-01,3.403659e-01,9.755955e-02,2.880898e-01,1.734073e-01,3.401616e-01,7.185287e-02,1.139804e-01,2.460822e-01,7.199116e-02,1.334857e-01,1.382313e-01,1.678077e-01,7.259755e-02,7.609691e-02,7.116117e-02,7.542879e-02,1.831113e-01,7.611036e-02,5.798560e-02,6.216672e-02,2.342000e-01,1.900314e-01,3.500875e-01,2.896946e-01,7.514628e-02,3.285536e-01,9.698277e-02,1.198797e-01,3.340275e-01,3.752553e-01,2.338221e-01,2.435570e-01,2.748959e-01,3.284918e-01,3.185643e-01,2.388415e-01,1.804762e-03,5.972838e-02
1.695294e-01,1.996358e-01,8.213523e-02,1.000000e+00,1.032180e-01,1.303380e-01,1.020012e-01,1.154893e-01,7.040255e-02,1.136551e-01,8.508905e-02,1.955318e-01,1.111000e-01,1.270599e-01,8.671779e-02,7.919714e-02,1.761846e-01,8.503665e-02,8.480140e-02,9.002250e-02,1.563625e-01,1.467110e-01,8.445075e-02,1.699248e-01,9.068386e-02,1.545579e-01,1.022602e-01,1.716292e-01,2.017572e-01,1.273861e-01,1.423167e-01,1.218122e-01,1.354016e-01,1.228275e-01,1.595262e-01,9.543271e-02,9.233535e-02,1.088891e-01,1.090294e-01,1.660084e-01,6.272209e-02,1.727015e-01,9.102339e-02,1.094300e-01,1.581229e-01,1.947261e-01,7.894523e-02,1.180045e-01,9.659436e-02,1.019623e-01,9.183517e-02,8.635031e-03,1.328769e-01
2.036196e-01,1.183235e-01,3.469395e-01,1.032180e-01,1.000000e+00,7.920263e-02,3.999160e-01,7.161965e-02,2.387286e-01,2.906705e-01,4.409239e-01,1.056029e-01,2.040129e-01,3.267989e-01,2.541989e-01,3.942878e-01,1.279991e-01,3.285391e-01,2.000222e-01,4.092592e-01,1.176616e-01,1.429839e-01,2.940695e-01,1.087029e-01,1.603010e-01,1.837776e-01,1.945289e-01,9.106536e-02,1.026118e-01,8.417507e-02,1.058596e-01,2.238245e-01,1.153175e-01,7.156850e-02,8.438773e-02,2.705934e-01,2.259621e-01,4.002738e-01,3.540722e-01,9.337492e-02,3.805627e-01,1.343288e-01,1.905078e-01,4.101560e-01,4.580889e-01,2.912734e-01,2.793676e-01,3.399177e-01,4.190524e-01,3.871642e-01,3.003780e-01,2.545043e-03,6.852704e-02
1.042974e-01,1.661097e-01,6.299829e-02,1.303380e-01,7.920263e-02,1.000000e+00,5.373486e-02,1.123661e-01,5.914359e-02,1.016287e-01,6.257537e-02,1.453979e-01,7.882445e-02,9.836254e-02,7.544745e-02,6.366800e-02,1.402935e-01,6.846293e-02,5.406966e-02,8.041036e-02,1.403811e-01,1.013020e-01,5.884958e-02,1.175007e-01,8.578973e-02,1.248026e-01,7.527928e-02,1.220933e-01,1.477251e-01,9.424021e-02,1.143381e-01,1.032616e-01,1.065499e-01,9.829102e-02,1.374887e-01,8.937242e-02,6.737316e-02,7.173092e-02,9.070161e-02,1.380180e-01,6.024907e-02,1.335785e-01,6.984988e-02,5.059915e-02,1.160049e-01,1.147075e-01,6.118269e-02,8.498840e-02,5.342553e-02,7.724231e-02,7.064384e-02,4.492901e-03,1.033249e-01
1.990615e-01,9.527133e-02,3.600204e-01,1.020012e-01,3.999160e-01,5.373486e-02,1.000000e+00,5.300732e-02,2.155989e-01,2.545029e-01,3.621600e-01,6.508141e-02,1.930194e-01,3.041285e-01,2.139695e-01,3.797136e-01,9.520235e-02,2.920111e-01,1.935873e-01,3.725393e-01,5.887965e-02,1.283172e-01,2.843376e-01,7.622867e-02,1.344091e-01,1.413829e-01,1.822895e-01,7.026221e-02,6.015091e-02,8.552900e-02,7.080132e-02,2.047054e-01,8.298029e-02,6.018271e-02,5.354954e-02,2.460133e-01,1.902864e-01,4.143583e-01,3.191486e-01,7.177902e-02,3.507324e-01,1.022159e-01,1.647309e-01,3.922481e-01,4.170895e-01,2.433065e-01,2.606223e-01,3.117694e-01,4.206696e-01,3.594438e-01,2.594404e-01,3.054052e-03,5.421532e-02
9.207924e-02,1.480474e-01,5.594885e-02,1.154893e-01,7.161965e-02,1.123661e-01,5.300732e-02,1.000000e+00,4.659039e-02,7.811638e-02,6.035252e-02,1.420943e-01,8.087019e-02,9.196386e-02,6.850380e-02,5.174062e-02,1.394433e-01,6.121851e-02,6.761065e-02,6.788524e-02,1.348989e-01,9.302310e-02,6.726805e-02,1.104162e-01,8.816585e-02,1.229728e-01,7.863653e-02,1.104103e-01,1.777147e-01,9.102254e-02,1.181022e-01,1.150595e-01,1.137642e-01,1.042849e-01,1.465681e-01,7.801509e-02,6.422510e-02,7.239965e-02,9.185126e-02,1.219382e-01,6.359117e-02,1.400639e-01,7.433720e-02,5.501462e-02,1.173255e-01,9.264543e-02,7.572628e-02,6.795414e-02,5.964834e-02,7.707320e-02,5.956020e-02,2.753581e-03,9.587700e-02
1.170384e-01,7.452344e-02,2.090631e-01,7.040255e-02,2.387286e-01,5.914359e-02,2.155989e-01,4.659039e-02,1.000000e+00,1.658191e-01,2.405060e-01,6.908927e-02,1.184430e-01,1.961819e-01,1.499315e-01,2.332283e-01,8.815034e-02,2.038518e-01,1.137300e-01,2.315584e-01,6.092530e-02,7.423079e-02,1.637809e-01,6.889207e-02,9.979240e-02,1.078682e-01,1.124884e-01,6.246280e-02,6.654620e-02,5.025331e-02,5.991266e-02,1.294092e-01,6.551580e-02,4.732435e-02,5.418159e-02,1.617761e-01,1.355874e-01,2.158150e-01,2.050897e-01,5.939886e-02,2.226024e-01,8.982706e-02,9.126406e-02,2.373152e-01,2.791683e-01,1.720259e-01,1.671384e-01,1.979471e-01,2.434747e-01,2.064795e-01,1.655077e-01,2.238982e-03,5.834530e-02
1.599240e-01,1.512367e-01,2.370752e-01,1.136551e-01,2.906705e-01,1.016287e-01,2.545029e-01,7.811638e-02,1.658191e-01,1.000000e+00,2.845883e-01,1.186156e-01,1.539862e-01,2.353356e-01,1.814748e-01,2.555303e-01,1.483058e-01,2.346453e-01,1.340096e-01,2.726811e-01,1.129124e-01,1.122568e-01,1.960623e-01,1.062383e-01,1.236669e-01,1.423298e-01,1.452661e-01,9.615319e-02,1.106872e-01,7.307461e-02,1.126870e-01,1.751365e-01,9.726241e-02,8.476837e-02,1.058263e-01,1.906088e-01,1.688572e-01,2.646316e-01,2.762869e-01,1.118126e-01,2.588934e-01,1.494834e-01,1.514072e-01,2.646216e-01,3.379676e-01,2.143595e-01,2.026074e-01,2.351318e-01,2.490059e-01,2.525294e-01,1.933174e-01,3.274163e-03,8.739742e-02
