0.000000e+00,5.750103e-02,4.380078e-02,0.000000e+00,6.205137e-03,4.468995e-03,0.000000e+00,0.000000e+00,1.241027e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.123257e-03,6.309169e-03
0.000000e+00,1.061557e-01,2.021575e-02,0.000000e+00,1.718345e-02,3.397245e-03,0.000000e+00,0.000000e+00,1.145564e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.959930e-03,6.309169e-03
0.000000e+00,9.517412e-02,3.624893e-02,0.000000e+00,5.135285e-03,4.133594e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.757178e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.928218e-03,4.626724e-03,0.000000e+00,0.000000e+00,1.985644e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.698606e-03,6.309169e-03
0.000000e+00,0.000000e+00,3.285059e-02,0.000000e+00,9.307705e-03,5.126200e-03,0.000000e+00,0.000000e+00,2.792311e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.184886e-03,5.914846e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.254951e-02,4.055894e-03,0.000000e+00,0.000000e+00,2.127475e-02,0.000000e+00,0.000000e+00,1.686324e-01,3.639869e-03,6.309169e-03
0.000000e+00,0.000000e+00,5.053937e-02,0.000000e+00,1.145564e-02,1.819953e-03,0.000000e+00,0.000000e+00,2.291127e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.799648e-04,6.309169e-03
0.000000e+00,4.451693e-02,0.000000e+00,0.000000e+00,9.607953e-03,2.238737e-03,0.000000e+00,0.000000e+00,1.441193e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.219060e-04,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.017429e-03,0.000000e+00,0.000000e+00,6.474925e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.107786e-03,6.309169e-03
0.000000e+00,0.000000e+00,5.437339e-02,0.000000e+00,1.540586e-02,2.175576e-03,0.000000e+00,0.000000e+00,2.567643e-02,0.000000e+00,0.000000e+00,1.628175e-01,8.785891e-04,6.309169e-03
0.000000e+00,8.625155e-02,3.285059e-02,0.000000e+00,4.653852e-03,2.760262e-03,0.000000e+00,0.000000e+00,4.653852e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.388664e-03,6.309169e-03
0.000000e+00,0.000000e+00,4.778267e-02,0.000000e+00,6.769240e-03,2.294243e-03,1.489611e-01,0.000000e+00,1.353848e-02,0.000000e+00,0.000000e+00,0.000000e+00,5.790701e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.474925e-03,3.566052e-03,0.000000e+00,0.000000e+00,3.237463e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.107786e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.731877e-03,0.000000e+00,0.000000e+00,1.489233e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.273954e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.654703e-02,2.453566e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.415505e-03,5.608150e-03
0.000000e+00,7.263288e-02,0.000000e+00,0.000000e+00,1.567613e-02,3.320615e-03,0.000000e+00,0.000000e+00,4.702840e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.023013e-03,6.309169e-03
0.000000e+00,6.571546e-02,0.000000e+00,0.000000e+00,7.091585e-03,5.708296e-03,0.000000e+00,0.000000e+00,7.091585e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.213290e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.145564e-02,3.397245e-03,0.000000e+00,0.000000e+00,1.145564e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.939894e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.324431e-03,0.000000e+00,0.000000e+00,2.351420e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.023013e-03,6.309169e-03
0.000000e+00,3.763704e-01,1.433480e-01,0.000000e+00,1.353848e-02,2.867804e-03,0.000000e+00,0.000000e+00,1.353848e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.316280e-03,6.309169e-03
0.000000e+00,0.000000e+00,3.504063e-02,0.000000e+00,0.000000e+00,1.682445e-03,0.000000e+00,0.000000e+00,9.928218e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.698606e-03,3.785502e-03
0.000000e+00,0.000000e+00,5.005804e-02,0.000000e+00,7.091585e-03,3.905676e-03,0.000000e+00,0.000000e+00,7.091585e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.213290e-03,6.309169e-03
0.000000e+00,5.307787e-02,0.000000e+00,0.000000e+00,1.145564e-02,3.882566e-03,0.000000e+00,0.000000e+00,4.009473e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.799648e-04,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.254951e-02,2.103056e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.213290e-03,6.309169e-03
0.000000e+00,4.181893e-02,4.778267e-02,0.000000e+00,0.000000e+00,3.250178e-03,0.000000e+00,0.000000e+00,1.805131e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.088374e-03,6.309169e-03
0.000000e+00,9.200165e-02,0.000000e+00,0.000000e+00,9.928218e-03,4.626724e-03,0.000000e+00,0.000000e+00,9.928218e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.397211e-03,6.309169e-03
0.000000e+00,0.000000e+00,2.695433e-02,0.000000e+00,3.818546e-03,2.264830e-03,0.000000e+00,0.000000e+00,1.527418e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.306620e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.102568e-02,3.154585e-03,0.000000e+00,0.000000e+00,4.964109e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.309169e-03
0.000000e+00,9.857320e-02,3.754353e-02,0.000000e+00,4.254951e-02,4.055894e-03,0.000000e+00,0.000000e+00,4.254951e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.819935e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.382772e-02,3.533135e-03,0.000000e+00,0.000000e+00,1.787079e-02,0.000000e+00,0.000000e+00,2.833025e-01,1.019163e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.061544e-02,4.588487e-03,0.000000e+00,0.000000e+00,6.769240e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.632561e-03,6.309169e-03
0.000000e+00,8.117793e-02,6.183640e-02,0.000000e+00,8.760193e-03,2.597893e-03,0.000000e+00,0.000000e+00,1.752039e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.498770e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.307705e-03,2.760262e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.951068e-01,1.592443e-03,5.914846e-03
0.000000e+00,4.600082e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.733973e-03,0.000000e+00,0.000000e+00,9.928218e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.794423e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.515677e-03,2.804075e-03,0.000000e+00,0.000000e+00,2.757838e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.718349e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.512827e-03,3.823739e-03,0.000000e+00,0.000000e+00,9.025653e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.088374e-03,6.309169e-03
0.000000e+00,1.568210e-02,4.778267e-02,0.000000e+00,1.692310e-02,4.373401e-03,0.000000e+00,4.711754e-02,1.692310e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.026745e-03,6.309169e-03
0.000000e+00,1.301910e-02,1.983432e-02,0.000000e+00,9.834556e-03,4.523555e-03,0.000000e+00,9.779113e-02,1.123949e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.682581e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.873382e-03,3.494309e-03,5.041761e-02,6.378991e-02,4.582255e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.959930e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.489233e-02,3.154585e-03,0.000000e+00,0.000000e+00,2.482055e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.493028e-04,6.309169e-03
0.000000e+00,0.000000e+00,8.299096e-02,0.000000e+00,2.351420e-02,4.648862e-03,0.000000e+00,0.000000e+00,3.919034e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.341004e-03,6.309169e-03
0.000000e+00,0.000000e+00,5.127897e-02,0.000000e+00,1.816138e-02,1.846586e-03,0.000000e+00,0.000000e+00,7.264550e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.242882e-03,6.309169e-03
9.453076e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.545792e-03,2.553711e-03,0.000000e+00,0.000000e+00,1.063738e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.213290e-03,6.309169e-03
0.000000e+00,0.000000e+00,2.920052e-02,0.000000e+00,4.136758e-02,5.958660e-03,0.000000e+00,0.000000e+00,4.964109e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.831009e-03,6.309169e-03
0.000000e+00,0.000000e+00,5.086543e-02,0.000000e+00,3.362784e-02,4.070432e-03,0.000000e+00,0.000000e+00,1.921591e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.105648e-03
0.000000e+00,0.000000e+00,2.920052e-02,0.000000e+00,0.000000e+00,3.855603e-03,0.000000e+00,2.303524e-01,2.482055e-02,0.000000e+00,0.000000e+00,1.311586e-01,2.831009e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.154585e-03,1.820636e-01,1.151762e-01,1.654703e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.831009e-03,6.309169e-03
0.000000e+00,0.000000e+00,2.766365e-02,0.000000e+00,0.000000e+00,3.320615e-03,0.000000e+00,0.000000e+00,7.838067e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.341004e-03,5.977108e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.942478e-02,2.468805e-03,0.000000e+00,0.000000e+00,3.884955e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.107786e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.928218e-03,5.047335e-03,0.000000e+00,0.000000e+00,2.978466e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.493028e-03,6.309169e-03
0.000000e+00,0.000000e+00,1.314024e-02,0.000000e+00,1.116925e-02,3.312314e-03,0.000000e+00,0.000000e+00,2.606157e-02,1.985146e-01,0.000000e+00,2.360854e-01,0.000000e+00,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.489233e-02,3.154585e-03,0.000000e+00,0.000000e+00,4.467698e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.547909e-03,6.309169e-03
0.000000e+00,0.000000e+00,5.840105e-02,0.000000e+00,0.000000e+00,4.907132e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.831009e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.353848e-02,2.867804e-03,0.000000e+00,0.000000e+00,1.353848e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.316280e-03,4.014926e-03
0.000000e+00,0.000000e+00,2.190039e-02,0.000000e+00,0.000000e+00,3.943231e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.493028e-03,2.103056e-03
0.000000e+00,7.666804e-02,0.000000e+00,2.430976e-01,1.654703e-02,4.907132e-03,0.000000e+00,0.000000e+00,8.273515e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.662019e-03,6.309169e-03
0.000000e+00,0.000000e+00,2.190039e-02,0.000000e+00,0.000000e+00,2.891703e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.246514e-03,4.731877e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.489233e-02,2.523668e-03,0.000000e+00,0.000000e+00,3.474876e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.493028e-04,6.309169e-03
0.000000e+00,1.150021e-01,0.000000e+00,0.000000e+00,1.654703e-02,3.154585e-03,0.000000e+00,0.000000e+00,8.273515e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.415505e-03,6.309169e-03
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.637091e-03,3.397245e-03,0.000000e+00,0.000000e+00,3.818546e-03,0.000000e+00,0.000000e+00,6.053472e-02,1.959930e-03,5.662075e-03
